Charge_Cycles,Fast_Charging_Frequency_%,Avg_Temperature_C,Driving_Aggression_Index,Battery_Degradation_%
291,20.716362442970265,19.77645052575084,0.5594800646462401,7.677112982269768
2091,22.99875500352281,30.088732046205664,0.022093275531285594,13.598188893747635
1413,9.774573030057566,39.141589799129974,0.628452841733861,13.959924658140723
2189,49.16814493150195,28.140773048463384,0.46317893177405134,15.173876940016921
1440,13.057963962928229,27.051868988722255,0.7016391114758562,11.639981721828558
1528,14.134886352840152,38.69983801780446,0.7840336229375447,19.525019985282785
825,14.059703073650095,20.10386446917598,0.9388448533899292,13.916342991860821
84,23.455279405655823,24.371800230597568,0.9983457942749996,7.513521425680874
2303,52.02860905789585,24.640759641403147,0.5496169934714269,15.23745305947455
2005,8.916234726905174,34.85950374792577,0.5615083531284246,13.27559229872186
1635,16.184241733891565,18.771603263919964,0.022445250975606235,6.62400370627294
1071,20.870219922637247,38.63531908105678,0.8651704734863306,16.673683796456956
1179,9.248130540018048,29.813720280078847,0.028717993542521025,8.255216650006432
1550,23.297946754690564,37.32056981053585,0.632664807001042,16.515605181369196
752,53.08668285507417,38.685775482743,0.09857697874422999,10.049487788890744
2499,14.288038212289973,24.50080431423046,0.28583860410645645,11.22528756303767
1629,7.654399025199704,30.128363821599578,0.14032955311072548,13.276583849499852
211,43.818726421134315,28.403495306592813,0.13739428811254106,8.977937537195622
251,38.19723504872889,29.541882902640932,0.07460098231693046,9.3872713033928
2031,26.785104190958293,26.012802399968862,0.31788198198550355,15.798973516570843
1045,23.31400730567222,37.799159542130205,0.42365134445279373,13.382217463687818
2367,41.26803363561979,28.697573709085873,0.4644731928321586,10.80932774737963
865,8.388043679603392,27.661087133237842,0.43970803946710735,12.095829536636561
505,6.427849160783031,37.86482720766449,0.5236920342952776,10.340785332348474
1325,4.183104939033153,35.8532066522387,0.8597869291869409,19.09898070636014
1066,5.174555680945289,32.01281739333148,0.6317966157061751,13.243725056180166
2393,24.05597144443864,27.25328694069482,0.017285670969812816,13.730988499603558
387,71.8572733718553,40.2522747913839,0.17295227824031867,12.242826385191773
928,17.85306839089552,22.602055220466124,0.34894982214881287,8.779113454465572
1126,21.843454124589407,37.50668212642038,0.9490437088648768,18.304847737978108
841,3.8016932741297658,34.385171579634566,0.07807939744992498,10.426023059280201
2314,18.18788115836808,21.13517789279367,0.7101192624044815,12.821875580792847
813,29.316613883593913,30.51733625776073,0.03309313174487305,9.333326438957968
2285,11.367139635761994,20.75479002165367,0.36253716900196575,11.28151579145758
429,21.84670226506676,27.564689899512423,0.7701487637137433,11.439733887969052
542,34.476557145120495,31.96111501676435,0.34392933643835255,10.70906219699342
1230,32.35834941064341,22.899875431270488,0.43028205998646574,11.844002628858524
2112,39.48505780940674,13.565542046306689,0.9053045282674291,16.323929377131055
114,42.787852408442504,29.10572412476733,0.06616909131929805,4.8885130978193745
1417,21.659213077658706,31.501892999944758,0.5276623252101013,14.355239061336523
1202,67.05194655230736,27.361171617767877,0.36623755859117835,12.031580852765561
2077,24.624078344842772,29.89227379934676,0.963811671517031,19.705168940700595
1545,38.376405707900865,28.742696726127015,0.7936898294182579,15.609957133325693
1212,11.802208057239444,22.876328341657455,0.12207677736653877,10.190304388769572
1572,31.509631301259994,43.629826114766225,0.9274097567225721,19.13023624149476
441,18.983352803662317,32.21891285823125,0.2112132974537687,8.259513822267882
1748,9.096805747307526,27.01919126270829,0.08481764353482013,11.510939874318057
468,27.29802037116847,24.22651206971828,0.5415932797944923,10.691963336473908
2386,21.744376035803423,27.217048829304854,0.7366315699762792,15.299534835248355
428,23.332444807088194,27.445278721768666,0.716050889496212,8.155408837350292
1846,27.290944488193364,30.267070612232697,0.5340560688773963,13.73175100518395
2328,16.04845899285326,38.02344358790903,0.4927374744197026,16.290584616593932
2138,25.33892397444842,24.36801106427929,0.9695438973031525,15.131744498555726
2232,34.91731276192945,31.244068405677808,0.8205588417694978,15.420719203929654
250,25.722769365716513,35.597463711075235,0.6986400381430394,12.909422152914145
1913,4.1971148760554735,25.283067869354447,0.19521146355964192,10.145742476129584
829,19.11345652697755,25.24282963166253,0.8197706910266512,15.14402017639858
552,18.207748758052066,19.436265631422586,0.7497807435160289,10.600201382478476
1801,20.44309597404875,41.768476577149784,0.9920265997776667,20.063063977910634
854,50.77554418633391,33.55547887295857,0.1329951079341254,10.851155514629847
2196,23.884588053027176,26.007335466800672,0.7152953959480379,17.166819511951598
1945,9.189754340327015,25.704202431864687,0.9790831930335255,15.018550035811575
1620,17.65322825641062,22.780324844584293,0.46259302724446993,11.71203600464205
1010,44.33920677193824,31.099702554230795,0.7334104434260126,13.491398108200144
1535,49.26332608169923,27.60494559571776,0.9753706505454302,17.42608050665224
1078,12.492550847999789,23.578303752075858,0.5474848939059963,10.689023568024968
552,24.64105272515163,24.59783446544405,0.6990415947031015,9.350583014793495
447,15.181352588933045,35.08002341043518,0.020084810012095944,8.272797151060908
920,6.016645982662674,27.329957267754132,0.5196651056264442,11.995055531719274
442,16.266103417938695,21.403618413394263,0.2558004060419422,9.72795234907505
256,30.198758759251366,30.45275531656179,0.13124464235054212,7.5216283217326
1088,50.20883121777562,25.19630541758849,0.7085980846813279,12.907715425908581
1931,30.421870887415736,34.52250739018435,0.03908948890834185,13.550421554714882
1534,29.00353664396635,40.5485931775635,0.9048651515770577,18.646703858286077
913,10.264528791730113,16.437864189044735,0.5177736598708423,10.548184659596833
613,54.970154367268165,25.051414479018057,0.6482301151893788,11.990836930939071
1070,27.082408241492917,30.969615141143123,0.25343479912626643,12.167140042714749
145,18.145312155441154,29.464830815446625,0.18219301868929227,6.516178878696577
1973,4.845253046104961,38.762957923293186,0.24375362111201393,14.11767703678278
1807,45.2625374853476,29.864889672887216,0.23229299100429335,18.54178217898883
2328,14.906100085057034,31.430446010255384,0.8645016282934518,18.33769700197236
1728,8.505554577804315,33.01580839360217,0.7873394014624485,12.666744674068116
590,28.70820564898775,25.234096976825427,0.8527365341240319,11.597557291293988
1109,28.17150521184526,33.60637897491561,0.7348720436583981,15.135735096220412
1233,9.160374692090505,32.83902697376422,0.6435503614644213,14.871343775801726
1772,44.720304163562446,30.72236105260443,0.5278746897306683,17.92655607581607
1869,5.51533177864002,16.575654801572945,0.2654818263799088,9.674725370769988
1647,40.505889822316824,24.672981352749396,0.7053629577271158,16.16026540814192
845,28.16323816974695,31.30007084376987,0.13658440521852666,10.564517423059131
1101,25.571664215365235,29.33414827717435,0.5110615435671207,13.123680934789137
1693,12.362396610965815,35.24288625202611,0.19527476850561598,14.677755214867911
1413,37.51840181534572,35.29882322656779,0.5047593048794586,12.758469299028265
2031,63.71867884824838,32.412137197963816,0.29390741287435496,16.145022601409327
1404,13.49105882581014,35.299896975857216,0.05347966953648631,14.046339451945514
1713,23.14627869451875,33.50065844194757,0.5037090128639797,13.179066897327093
1579,33.850887097521706,26.315901757096047,0.18183020869995237,11.239835283692866
2088,45.708213190682535,29.95921725234634,0.1611550325691531,14.309297617473343
1546,2.935868880738869,22.308000914652176,0.3843658976776988,7.891330940459926
2287,50.766640218738004,40.45375866723472,0.36178715785336335,18.08665289634043
1458,23.614339105154393,21.218727596018716,0.8669578656122683,13.993141081782095
1450,31.390771229700555,15.411214537299465,0.5646370228937088,14.968682972391417
1356,35.585788865186366,44.84465277281784,0.85456742813475,18.437623486402913
1022,24.050855940138685,29.350020108880493,0.1468356541420759,10.120574602548077
1818,47.64452281164341,36.26328203567365,0.3573102700556441,14.519707262570718
1332,32.35973720218554,35.130574659901356,0.5553296176035497,14.96542963430326
759,3.0302725670801176,37.317787471733055,0.1531280694099475,9.494650033245536
1529,32.513879517020406,34.13793342442178,0.1280570663248055,12.146704549098429
1484,64.960021644718,34.18168396260729,0.6614015982119769,15.430303449968724
698,32.93233482426829,13.619955364484998,0.6538339708032017,10.427073475941288
367,52.34300449540138,23.25466239815872,0.23415866408593877,6.996092911135313
1307,31.029727260997376,11.605071040121267,0.2271235554389075,9.848096433453811
733,49.93093087853631,24.26055439877841,0.7454457793300838,12.654646069889614
713,42.59111125682138,26.268657696525906,0.11698783941859525,4.65213859185298
2048,24.953399140173772,29.18394808304184,0.9232634966766565,16.99943256255925
1681,10.903663230022124,23.365870190799132,0.9437385210405105,16.5965482951605
1545,28.44077441319555,27.533006575987628,0.8709923231692464,16.528697523524457
1186,40.16968619790766,26.37475738267905,0.21067729902655918,9.576568691207438
1903,4.4830121279097925,32.41790002870677,0.01680174977386284,12.660415038255838
1570,54.7554663207629,35.313878788608925,0.9366908418252299,17.621911673194706
613,46.50771664298388,31.499453240444893,0.3439718273535113,11.881246011584171
1341,36.701661832579916,34.412175897206225,0.3104102649883461,10.062501282024952
1686,2.2631075699514778,31.33587917766391,0.26167758015714937,12.806507025301505
748,26.048813558296345,38.309018678624014,0.24453617304888986,12.257091340013783
2210,60.83857678718429,43.049028292574704,0.7345532904416566,20.980593333937055
51,16.894620945032074,12.876192740590916,0.907893628487426,7.385589418735244
691,26.564032367751828,37.93243302433088,0.7860563659352244,18.018716450356305
2317,49.19282974991147,20.97279457774852,0.6741079659583405,16.87836610077711
1639,36.18291185235825,31.300590380646355,0.28775756281143017,14.390626785725129
904,3.2894219352180296,31.829486634473877,0.5469634752944371,12.873383585811274
1809,21.97757466658958,34.25905287827852,0.23696717262493683,16.47183608330851
2482,20.887528289541144,29.64345195278789,0.11150710420695753,12.040881382369765
1711,24.31636773882755,29.965834790230538,0.12029296240052767,9.542330710816977
1203,50.117241364873564,32.40377499879694,0.6037691052381661,17.755470064881656
1126,13.648719431916973,27.577007199818112,0.03847965877680759,8.227338948520542
1757,42.53996473094301,16.703813238603438,0.9732544958036176,17.04923170269375
1745,13.241512782824097,29.98772441582781,0.9954664634965247,17.27657710045056
1783,52.67601981071973,24.758199620093777,0.1494246912494307,10.709014120717093
1489,13.567142901799542,24.16001423699585,0.42730240969807076,9.283053584056391
2344,11.143339855494624,23.47902659157276,0.7680760185554817,16.241737746828107
885,29.341720172694302,16.201224036254636,0.9550668269525322,15.669144646984371
252,21.773415797816533,27.202299785191716,0.8913211744425651,11.494790203864538
172,35.44951744160386,30.005587880567088,0.2547551838926644,7.803027311492791
450,15.826966246398777,35.37607286566545,0.08519693380961513,6.754920881590085
816,5.539225817793563,25.864898226090354,0.2887293607523931,8.316996287495632
343,33.9424240752789,41.042613061602594,0.43723744309967627,14.27747222678938
2377,19.01730139126843,34.08630311758239,0.3599383172127245,13.650472322806413
247,10.694293679290151,22.152398288672973,0.7738691228996784,9.00264928191475
1980,15.177048038920335,26.58200959892742,0.25778788789832396,12.345911463462471
2241,33.595487344314904,44.150805512865894,0.8586371157368919,21.51479681616182
658,6.564112435084947,35.319666928655636,0.2256344276067841,8.73596141517146
1197,27.48357790971898,26.31180965373703,0.3613520449373714,11.106750238419409
236,46.151885027322095,36.24859310268427,0.4478090677219647,12.249670734800098
1844,13.597395240145133,21.171485187730944,0.29121814255113787,13.98175866411021
709,12.459287130623558,26.13125970477322,0.7663722370132332,11.327566650423796
2005,18.749299918759913,13.690387043099772,0.4095472114169385,12.964702727164639
1419,31.18393492285173,34.22593425992786,0.887025773425854,15.298399637122268
2036,62.223637869716256,21.841090280184048,0.9635886585354304,17.091071882975225
1584,19.049147109385352,29.435956553739345,0.8598071525450195,14.751103289726647
196,20.69219973335608,19.174951266221022,0.5226251722764915,10.125900368791745
1784,43.845314116326406,31.40291138543372,0.509808402613824,16.321031146934164
1893,23.666201164680707,29.480903161025154,0.21587264728061517,12.478951151922475
538,14.422819721411006,19.683141057043414,0.5922776624734419,6.834501225637132
2009,16.073067167718435,26.65863242358591,0.9527257254401017,16.382944199722225
1713,29.65060548124907,30.932380790792894,0.08060652764707532,12.323169129603537
2435,25.71652834937524,33.116263800286994,0.752457414345079,16.930575009812447
690,14.46422929556635,41.08311158053267,0.869539554323852,16.08721444889885
1852,16.858840128764626,38.52512362493716,0.9867034844956474,21.592420455775898
2019,9.07285021464358,25.13464451607704,0.33475771576693036,12.988847911677011
2248,59.386207749212694,25.049265538157034,0.3555741462349914,12.66160945240178
1488,10.500032966200802,19.98552235532123,0.22977524165714913,13.02238710962895
1684,29.757731319947307,22.93182690736751,0.7890636259812462,13.377640650673023
312,38.26400559980591,36.02108787041328,0.1400396004480131,11.797696080375742
1837,21.188999130236276,18.87618507201457,0.2677669612982412,10.25919840680045
2241,12.447514015125522,28.915502574468512,0.29526235777047405,12.48076388597947
2443,30.730860935153277,27.8891497057551,0.3749306187235868,10.74016515026034
673,9.861643238038265,24.695162351589868,0.42166490361192976,9.850806243192201
1066,10.804337574321064,20.88377461388173,0.5590249647798456,8.210434133186569
930,37.728254818245446,16.73954163205032,0.9483733214978106,14.506792588520574
2099,18.417637129607023,20.946714088264024,0.24727974761079985,10.840236877395967
1377,3.9154108352750154,29.418271391192867,0.7792205889256557,13.379199813029773
2351,48.11407818065408,34.18360136985362,0.6763902888683909,18.46703603497548
502,44.08664686755955,41.283520540268704,0.11605022974758339,13.145292831545659
1233,24.810099365785064,32.341383399774855,0.8103767513604528,17.42323092412315
2106,11.959239559254943,34.1494345446482,0.09061177962986489,10.836153296364891
1732,31.468832613281204,41.25751232486268,0.7389262296454191,18.013916426945713
2305,32.625588778875844,32.36830447127248,0.7157867452377541,16.910668181370596
1204,34.13011951779144,36.88155167569241,0.6894018616370677,17.080502872884573
453,36.018014853353975,27.342856808085276,0.2766923434895503,9.690937546087909
2249,15.141479974535708,35.04875762140372,0.5733669894901273,14.760712675300985
2151,33.122288449411755,31.469982399741447,0.7615777908000503,18.656523709307503
1746,7.393213311687462,28.307092058202663,0.6375919449285168,14.310048010204698
677,26.452248343529877,40.830415514319704,0.8043057205447004,18.675802595921194
636,38.759459789265414,21.578359998632934,0.6878823649259398,12.141477082700872
1698,35.861317582636104,23.980621629811537,0.2744498880922315,8.745049054025683
1493,25.181600923839742,38.24323274332091,0.15305654482313802,12.305935447319737
1495,19.297363164609983,36.79804340296672,0.6319789863481459,15.580137160465878
153,22.99644114035949,30.088879673204797,0.7597583808707215,8.268952429550726
303,15.325770341908745,32.37785582808386,0.1423229523656333,6.171021740791996
1546,12.575826141233723,33.62168809037472,0.17482045786242162,14.966760875493817
148,35.809757132158495,32.55510927831422,0.012069347258406249,4.2443797068038265
2250,7.886775411210635,31.688092701134213,0.5317491810358468,13.855003321793664
1934,3.201912198117348,24.11670243917454,0.5422910477471825,12.518872680411736
1969,23.58475975242636,38.66762380073155,0.5000757917986678,14.47667578233402
927,19.2659660270068,28.571640217558734,0.3160100188117154,10.302665296940658
387,25.231709118336255,23.065960079418275,0.4278112344921188,4.77962385344647
1006,16.09199122789634,30.93867871239096,0.7662367704356358,13.109160881940273
1754,40.8301410272008,32.40249168562978,0.18179688126210203,11.656528964391853
210,29.198169565066767,32.76748454977851,0.2015478866549445,7.253143960814668
1653,15.380664655142159,36.809497127509445,0.6669782647765901,16.07755259048712
447,13.725928274039031,27.341341339286227,0.8669008735859728,13.456662014325637
1350,34.152992318735706,29.543901727574593,0.340393468236303,11.651552171664433
865,27.474468820275344,24.092330247608864,0.9327443251466081,16.702113896093394
1577,26.338880865678572,31.63602882714867,0.05767607361765248,11.835773726001841
1969,29.89956788454794,23.989452596952887,0.11851932032144608,9.58181321175393
1465,32.83884096332445,25.870583391614446,0.4599596194931458,12.745098240008973
1208,15.38211187346223,36.88415973201843,0.7234852276285395,17.4937765161582
1268,16.074018308685627,30.955358766516994,0.37083696473560923,10.60302163917139
450,13.200590753265306,39.97196158469222,0.5547472901676015,15.627065467153022
689,20.307059595472577,38.23702269783795,0.028570685642601235,11.287994057832925
509,29.630188970566866,31.51020698941359,0.4618343116711965,9.287664535999497
1004,29.88516547068126,32.47597730508731,0.24257553447514157,10.941118769527666
519,4.467654297979072,28.33052969264976,0.5163688405358549,8.9548500322509
1095,63.31587387525908,37.307351855050044,0.525833205311437,17.869101264242175
1743,46.86750670064733,32.5418711787351,0.7531589280770553,15.25199309351052
2135,13.329356148372653,36.36692653266448,0.5398416278669022,18.243626759139758
2327,17.137146700943358,25.471948333962974,0.6142691727779214,15.769217271010968
612,37.62637251341279,20.472486200167012,0.5296465817300435,13.068217396753376
1849,39.31045990997969,33.515782171150896,0.9903774343858296,18.641549746930824
2124,38.584154498897824,34.91955176006761,0.7916193619232242,19.93097626886924
275,19.03346632402388,30.526327047265507,0.7556450280022727,10.280982599070818
847,33.19780490250395,34.050314784165586,0.6272594609937638,15.630905154145243
2381,52.395360284709525,24.036000554011192,0.5283706993308375,15.031087065424542
1009,22.869394999098617,36.57508602349546,0.344757139606369,15.796823492977857
1554,29.908230977837768,38.2020309806384,0.783967926088211,18.020488820067065
502,43.60272349641147,37.14477249147172,0.18960916638719472,10.036245589225707
865,6.349734060677559,30.867779963088395,0.03654889993941912,11.0104475954332
708,23.489893375334464,38.30545828046213,0.6981720445281012,15.035933757825184
596,40.95319399712318,21.999923135279296,0.14485169677873355,7.5228154869596775
1265,12.443133789626366,34.01430495840601,0.903826082760931,15.139390288175967
66,43.13393551310854,35.01515064424223,0.7706813869695144,9.038584083014003
1293,2.563397024153157,33.50869199835767,0.6022443778273,11.5966592072032
2255,33.15626944549094,23.417410365867685,0.31392465367460876,12.053838741445606
1119,47.63489780967824,31.605506415694936,0.6379423590898403,15.193537696875966
2196,24.114665745544126,28.2072859516004,0.47685668988500574,13.45699806129523
1818,28.111770118999267,16.298204426291278,0.2911484678196643,6.061426407811889
1110,19.346733528830722,21.756002557703166,0.9450789770967906,11.61835039496866
2377,21.907280377094004,38.12880721316936,0.1618894153664926,16.16884723632451
351,23.00778276076024,27.21459906970562,0.753383749420877,10.3414834918334
230,37.91402523902698,37.39291372399384,0.8000385678918343,10.437856670560798
656,46.582820657945746,38.00555567571956,0.9517946081783288,16.3607426370335
749,11.750395634911843,33.82368531029315,0.5494164298021588,12.576023890198543
1042,43.13613513301377,25.69898208649507,0.5348751610143656,13.848568507601977
1189,16.758447956199618,36.6096420633993,0.9202892090123392,15.7342798589105
240,4.7017225107502565,31.494894258209193,0.8010932593411891,11.241091660916629
2350,18.406357371180338,30.312675535375586,0.763636479545404,16.208969195998083
1030,35.83823063336783,23.61875134702401,0.7891370542113122,12.886738440848312
2056,48.65273128646485,26.49452355919032,0.4931810914642869,15.800890623363992
1234,7.658641758917419,23.720614333080256,0.04141861783104683,6.90978325552755
177,33.97181932408034,36.713911182721304,0.19826488365947914,9.954496302784078
2115,46.93719003627125,40.74058489875132,0.6429920876642867,17.25199017935195
1866,22.57900908569152,36.46579802741248,0.3961659184292716,14.217882597667774
1808,39.2952642567023,31.39246013833397,0.6067702483970031,15.07987679621303
619,4.818738420659599,27.852135684463704,0.5516779027412593,9.967659691003663
1396,38.15106284874313,33.33491330420267,0.43866030555688507,10.542305320339551
1945,20.77061043525378,27.08046790437579,0.23472802148094618,11.971568571253323
675,10.774838731441925,29.780466897762427,0.7189598907786351,9.342231973332899
1736,37.78119714068396,24.249724479919482,0.9090451297513958,15.947492955122252
204,16.12815388264127,34.55448589678042,0.7699637189507896,11.400594055341184
1459,19.31548070000889,34.906357777675275,0.12003823612214926,13.674292296057201
834,16.09160312331153,36.36198945195234,0.5379497384997813,11.411806536197107
295,34.67693000273254,33.90449926118397,0.8353661823655819,13.090538587923872
1550,43.20073471902677,33.41579098412787,0.5909817821036992,15.71640451689077
1755,9.723419354151943,22.693245771236224,0.4395691609135377,10.936146078875003
587,12.285695494188293,22.40026288579552,0.2845463498049209,6.367920211342637
1940,25.07704136068166,32.317393351589466,0.3303907505864301,13.982641421732893
1891,33.519750922448175,37.706285280627164,0.24215683009801037,16.949348638392863
970,15.574262547757522,28.12937925559898,0.1957264513043414,9.329502677936016
574,21.341239036126332,30.039261484186095,0.5888651486188295,13.251455472875497
1579,5.819985198437642,30.1119725514406,0.5093848036135818,14.748381792590198
85,14.45728417525084,17.0969816320994,0.7348330842078828,3.6239912600201283
734,30.91875206040023,31.682970930863664,0.30792953735820916,9.829414397233508
69,20.212933231555578,26.15103580325745,0.46082408057579716,4.612268317952088
2418,37.123709505682925,34.277563016257695,0.6803702190502685,19.55042939693241
449,13.488935550488911,29.78063897051002,0.963233785066177,12.59299671483476
1021,34.01822779442828,28.74516225030667,0.348870401640493,13.576647628466906
1956,62.42539053939596,28.897646727851587,0.2982088696133752,14.126118768763822
1216,35.936981805269845,27.71086248249353,0.449288370924363,14.520532673685539
1165,33.67112775749392,20.469161607749847,0.7238739634635536,13.981561890617744
883,10.984243436208285,36.67343992934309,0.9615502979670214,15.83974849132378
1873,54.18691692362215,25.562672372582902,0.536536323315956,16.235862064236592
2032,21.060896214689283,26.725734295431113,0.8124402403965896,14.570545278052343
903,41.06552981219395,30.55345818098556,0.4643998058209934,15.765221576169509
100,25.207196645097586,22.19112907789968,0.03985712869008673,1.1345199943266504
624,14.1074165570355,26.506441689058114,0.8942113092776995,11.59924343795183
1198,1.3680571504543526,43.41545112943171,0.2898780926985274,14.239264744171766
2247,28.30970657630523,32.35714055282843,0.1386656413026931,12.158120533527338
2411,48.324192013148625,23.99538021684144,0.9961614938287026,18.171280758162272
2402,20.371386562374987,15.430621992678374,0.3473989962790568,12.377390875709423
1765,0.7792794792786175,37.00975970052745,0.13653827733770263,13.125209466225073
731,33.706022893414584,22.915417045649697,0.3115421784382463,8.236210275520627
887,74.22273602471572,26.19991168067688,0.5138376267829124,11.696215133615775
1127,13.761412107926358,27.086360026262504,0.08795708650298684,9.078353981655855
2361,5.228382996259903,23.60809485601657,0.35262083436389335,13.027953091081397
1645,30.68768560438736,29.466345807051887,0.6688564227760602,17.700419549634024
54,15.186501296426558,26.140121725310433,0.9159320049035609,4.942513830262106
1176,28.818591787287538,34.27793637828253,0.3974376845601426,13.200228685370364
1269,18.82867831357262,30.983861883562568,0.5645642457449139,14.150799726989492
823,18.217175297337548,40.024899781102505,0.636062199966944,15.516549190397193
926,12.196364622954528,40.16646289083106,0.07075347933782894,9.857428905317633
1041,20.462978082335454,23.316281774005823,0.34222504238998386,9.085020659153026
96,41.61550418413989,27.710893577160217,0.6842540151625132,8.445978473997984
318,4.286944164560122,45.080140231634246,0.7356610864902403,17.921513931292772
419,40.60451172313467,21.890783548847068,0.35595211017382766,10.114752174178502
685,43.271862553206134,35.583376996249285,0.006736250349803741,11.12432076729091
1179,42.55285065397108,33.83598517355424,0.006865600247428216,7.55836585722381
1743,53.74065992078817,24.057351950841515,0.5381200177267197,12.144126705014578
1732,13.500713970857428,24.39510831915168,0.5514858965324552,10.729604355659674
706,13.441266223893544,42.914607035410114,0.5557194323777292,15.148381026047685
169,28.23855198582678,42.7746683629376,0.7217530658303848,12.668038686450002
880,18.04957436834908,33.00940948296173,0.9212693956941365,14.14630308290477
1860,40.969300294045034,20.296569719108543,0.9901702077343492,17.008051653869984
1131,6.048449127404995,38.79800508794123,0.7010667546248789,13.16300681905087
2024,56.352894589244684,20.266952936563104,0.5139987176239647,13.283544232835682
1419,24.958544209130867,35.00639317714564,0.1409947983203148,12.408988882337233
790,38.79473408261669,18.665164081019295,0.3841751793998346,13.218819411418991
166,12.14066823660961,30.05332952370602,0.5724566656798808,9.462144681318666
1903,40.87268241060297,36.19486548031673,0.9998084811737649,20.070724641050855
1200,17.593015354086543,10.22249112277996,0.12698162331813,8.559359352720087
1981,51.79272827092557,26.301346226840458,0.7930764711535562,16.234556808421445
1062,15.944356614829774,31.073183654746444,0.9989401982890806,17.33200005317899
1714,27.442513038933637,27.590736874437063,0.8052912829710658,18.010104551913905
1131,8.168249101031366,25.302477972014255,0.7671441595563009,12.17651022917139
683,6.768626663876278,29.065671714602118,0.2586811370640487,9.689054960960169
562,25.82060233421385,37.26266676195807,0.0033625071608925916,11.160100480465077
1169,12.43152385837212,39.58268434885248,0.22598708809987755,13.734492088019548
1191,6.381113014687719,34.93514815271579,0.7898001150738954,13.18778748826662
609,44.16451689266007,40.873528828500575,0.10728119856574714,11.137237932392248
537,47.31101460130437,26.25653600334464,0.29611837482429804,10.649030924874815
946,31.328378970874077,34.17749260036094,0.5625052709798489,13.119982872150533
1262,35.59729437704002,22.868074214497085,0.5798103004410229,15.427773800788742
753,40.105770025572475,50.51787113906494,0.5429886904452975,17.21100343431222
1520,33.508750253504104,30.70102943886458,0.9808834953745412,15.00514594623586
630,14.693279521410687,35.62874851727172,0.012285595650897152,10.834169914615767
2344,46.0048495912922,17.662745645857562,0.48759851007927424,13.814472559412348
203,31.034287104957905,35.46934182138478,0.5044206203278402,9.789685388618041
1729,5.867000678693132,30.79589467320837,0.29332213312095023,13.464517290157158
1046,33.89002027269443,33.2487343013584,0.5250712756587728,12.399148976031356
